    2889     185    2704
    92    12    1   1     7
    93    12    1   1     7
    94    12    1   1     7
    95    12    1   1     7
    96    12    1   1    11
    99    12    1   1     8
   100    12    1   1    10
   101    12    1   1    10
   102    12    1   1    10
   103    12    1   1    10
    92    16    1   1    14
    92    17    1   1    13
    92    18    1   1    11
    92    19    1   1     7
    92    20    1   1     7
    90    22    1   1    15
    90    23    1   1    10
    91    22    1   1     7
    90    24    1   1     7
    88    26    1   1    10
    86    28    1   1    10
    74    30    1   1    20
    74    31    1   1    24
    75    30    1   1    20
    76    30    1   1    21
    77    30    1   1    21
    78    30    1   1    20
    79    30    1   1    13
    62    32    1   1    17
    63    32    1   1    16
    67    33    1   1    16
    68    33    1   1    42
    69    32    1   1    25
    69    33    1   1    36
    72    32    1   1    23
    72    33    1   1    36
    73    33    1   1    31
    74    35    1   1    40
    75    35    1   1    37
    76    35    1   1    34
    77    35    1   1    33
    78    35    1   1    28
    79    35    1   1    28
    84    37    1   1    26
    85    37    1   1    27
    86    37    1   1    23
    95    37    1   1    10
    96    38    1   1     8
    96    39    1   1    10
    96    40    1   1    11
    96    41    1   1     9
    82    42    1   1    19
    83    42    1   1    17
    82    44    1   1    11
    82    45    1   1     9
    85    44    1   1    18
    85    45    1   1    14
    94    44    1   1    15
    94    45    1   1     8
    95    44    1   1     9
    82    46    1   1     7
    90    46    1   1    17
    91    46    1   1    12
    80    48    1   1    25
    80    49    1   1     8
    81    48    1   1    17
    83    53    1   1     7
    84    53    1   1     7
    86    53    1   1    13
    87    53    1   1    19
    88    53    1   1    20
    89    53    1   1    17
    92    52    1   1     9
    92    53    1   1    11
    93    53    1   1    15
    70    54    1   1    25
    70    55    1   1    16
    71    54    1   1    25
    72    54    1   1    23
    73    54    1   1    22
    73    55    1   1    19
    80    54    1   1    21
    80    55    1   1    27
    83    54    1   1     7
    84    54    1   1     9
    84    55    1   1    24
    85    55    1   1    34
    88    54    1   1    22
    89    54    1   1    28
    89    55    1   1    10
    90    54    1   1    13
    91    54    1   1    15
    94    55    1   1     7
    66    56    1   1     7
    67    56    1   1     7
    70    56    1   1    14
    70    57    1   1    11
    71    56    1   1    13
    75    56    1   1    13
    75    57    1   1     7
    76    56    1   1    20
    76    57    1   1     9
    77    56    1   1    18
    78    56    1   1    13
    80    56    1   1    36
    81    56    1   1    32
    82    56    1   1     7
    82    57    1   1    19
    83    57    1   1    25
    88    57    1   1     7
    93    56    1   1     7
    94    56    1   1     7
    62    58    1   1     7
    63    58    1   1     7
    63    59    1   1     7
    64    58    1   1     9
    65    58    1   1     7
    65    59    1   1     7
    66    58    1   1     9
    66    59    1   1     8
    67    59    1   1    12
    70    59    1   1    18
    71    59    1   1    12
    85    58    1   1    14
    86    58    1   1    19
    87    58    1   1    12
    87    59    1   1    12
    88    58    1   1     7
    88    59    1   1     9
    89    59    1   1     7
    60    60    1   1     8
    60    61    1   1     7
    64    61    1   1    11
    65    60    1   1     7
    65    61    1   1    10
    70    60    1   1    20
    70    61    1   1    17
    89    60    1   1     7
    90    60    1   1     7
    58    62    1   1    16
    59    62    1   1    10
    59    63    1   1    14
    50    64    1   1    83
    50    65    1   1    60
    51    64    1   1    80
    52    64    1   1    29
    55    64    1   1    54
    56    64    1   1    47
    57    64    1   1    41
    57    65    1   1    50
    70    65    1   1    10
    52    67    1   1    51
    53    67    1   1    10
    57    67    1   1    66
    70    66    1   1    14
    70    67    1   1    21
    70    68    1   1    13
    70    69    1   1    19
    70    70    1   1    24
    70    71    1   1    24
    72    72    1   1     7
    72    73    1   1    17
    74    74    1   1     7
    74    75    1   1     9
    76    75    1   1     7
    72    76    1   1    22
    72    77    1   1    31
    73    77    1   1    45
    80    78    1   1     7
    80    79    1   1     7
    81    79    1   1     7
    82    80    1   1     7
    82    81    1   1    22
    83    81    1   1    11
    88    81    1   1     7
    90    83    1   1    13
    91    83    1   1     8
    92    83    1   1    22
    95    83    1   1     8
    96    83    1   1     7
    97    83    1   1     8
    98    83    1   1    10
    99    82    1   1     7
    99    83    1   1    17
   100    83    1   1    11
     0     0    2   2   146
     2     0    2   2   146
     4     0    2   2   146
     6     0    2   2   147
     8     0    2   2   145
    10     0    2   2   144
    12     0    2   2   146
    14     0    2   2   145
    16     0    2   2   142
    18     0    2   2   138
    20     0    2   2   137
    22     0    2   2   135
    24     0    2   2   136
    26     0    2   2   137
    28     0    2   2   137
    30     0    2   2   136
    32     0    2   2   135
    34     0    2   2   133
    36     0    2   2   133
    38     0    2   2   132
    40     0    2   2   131
    42     0    2   2   131
    44     0    2   2   129
    46     0    2   2   128
    48     0    2   2   128
    50     0    2   2   129
    52     0    2   2   128
    54     0    2   2   128
    56     0    2   2   125
    58     0    2   2   125
    60     0    2   2   123
    62     0    2   2   119
    64     0    2   2   118
    66     0    2   2   117
    68     0    2   2   115
    70     0    2   2   115
    72     0    2   2   114
    74     0    2   2   113
    76     0    2   2   112
    78     0    2   2   112
    80     0    2   2   111
    82     0    2   2   109
    84     0    2   2   107
    86     0    2   2   106
    88     0    2   2   104
    90     0    2   2   104
    92     0    2   2   102
    94     0    2   2    99
    96     0    2   2    98
    98     0    2   2    96
   100     0    2   2    94
   102     0    2   2    93
     0     2    2   2   153
     2     2    2   2   146
     4     2    2   2   144
     6     2    2   2   144
     8     2    2   2   146
    10     2    2   2   144
    12     2    2   2   144
    14     2    2   2   142
    16     2    2   2   141
    18     2    2   2   139
    20     2    2   2   137
    22     2    2   2   136
    24     2    2   2   136
    26     2    2   2   137
    28     2    2   2   136
    30     2    2   2   135
    32     2    2   2   134
    34     2    2   2   132
    36     2    2   2   132
    38     2    2   2   132
    40     2    2   2   131
    42     2    2   2   130
    44     2    2   2   129
    46     2    2   2   129
    48     2    2   2   128
    50     2    2   2   129
    52     2    2   2   128
    54     2    2   2   126
    56     2    2   2   125
    58     2    2   2   124
    60     2    2   2   122
    62     2    2   2   120
    64     2    2   2   118
    66     2    2   2   118
    68     2    2   2   117
    70     2    2   2   116
    72     2    2   2   115
    74     2    2   2   113
    76     2    2   2   112
    78     2    2   2   111
    80     2    2   2   110
    82     2    2   2   108
    84     2    2   2   106
    86     2    2   2   105
    88     2    2   2   103
    90     2    2   2   102
    92     2    2   2   100
    94     2    2   2    97
    96     2    2   2    96
    98     2    2   2    93
   100     2    2   2    90
   102     2    2   2    90
     0     4    2   2   153
     2     4    2   2   148
     4     4    2   2   141
     6     4    2   2   142
     8     4    2   2   141
    10     4    2   2   143
    12     4    2   2   144
    14     4    2   2   142
    16     4    2   2   140
    18     4    2   2   138
    20     4    2   2   137
    22     4    2   2   135
    24     4    2   2   136
    26     4    2   2   135
    28     4    2   2   134
    30     4    2   2   134
    32     4    2   2   134
    34     4    2   2   132
    36     4    2   2   132
    38     4    2   2   132
    40     4    2   2   132
    42     4    2   2   130
    44     4    2   2   130
    46     4    2   2   129
    48     4    2   2   128
    50     4    2   2   126
    52     4    2   2   126
    54     4    2   2   126
    56     4    2   2   125
    58     4    2   2   123
    60     4    2   2   122
    62     4    2   2   120
    64     4    2   2   118
    66     4    2   2   118
    68     4    2   2   116
    70     4    2   2   113
    72     4    2   2   112
    74     4    2   2   110
    76     4    2   2   109
    78     4    2   2   107
    80     4    2   2   101
    82     4    2   2   103
    84     4    2   2   101
    86     4    2   2   100
    88     4    2   2    97
    90     4    2   2    96
    92     4    2   2    95
    94     4    2   2    93
    96     4    2   2    92
    98     4    2   2    88
   100     4    2   2    84
   102     4    2   2    83
     0     6    2   2   153
     2     6    2   2   149
     4     6    2   2   145
     6     6    2   2   143
     8     6    2   2   137
    10     6    2   2   141
    12     6    2   2   142
    14     6    2   2   140
    16     6    2   2   139
    18     6    2   2   136
    20     6    2   2   135
    22     6    2   2   135
    24     6    2   2   135
    26     6    2   2   134
    28     6    2   2   134
    30     6    2   2   134
    32     6    2   2   133
    34     6    2   2   133
    36     6    2   2   132
    38     6    2   2   132
    40     6    2   2   131
    42     6    2   2   129
    44     6    2   2   129
    46     6    2   2   128
    48     6    2   2   127
    50     6    2   2   125
    52     6    2   2   125
    54     6    2   2   124
    56     6    2   2   123
    58     6    2   2   122
    60     6    2   2   121
    62     6    2   2   119
    64     6    2   2   117
    66     6    2   2   115
    68     6    2   2   111
    70     6    2   2   106
    72     6    2   2   105
    74     6    2   2   105
    76     6    2   2   103
    78     6    2   2    94
    80     6    2   2    94
    82     6    2   2    94
    84     6    2   2    93
    86     6    2   2    89
    88     6    2   2    84
    90     6    2   2    81
    92     6    2   2    86
    94     6    2   2    86
    96     6    2   2    77
    98     6    2   2    65
   100     6    2   2    68
   102     6    2   2    67
     0     8    2   2   152
     2     8    2   2   150
     4     8    2   2   145
     6     8    2   2   139
     8     8    2   2   134
    10     8    2   2   142
    12     8    2   2   141
    14     8    2   2   138
    16     8    2   2   137
    18     8    2   2   136
    20     8    2   2   135
    22     8    2   2   134
    24     8    2   2   133
    26     8    2   2   133
    28     8    2   2   133
    30     8    2   2   132
    32     8    2   2   132
    34     8    2   2   132
    36     8    2   2   131
    38     8    2   2   131
    40     8    2   2   129
    42     8    2   2   128
    44     8    2   2   127
    46     8    2   2   127
    48     8    2   2   126
    50     8    2   2   125
    52     8    2   2   124
    54     8    2   2   123
    56     8    2   2   122
    58     8    2   2   120
    60     8    2   2   118
    62     8    2   2   116
    64     8    2   2   113
    66     8    2   2   109
    68     8    2   2   103
    70     8    2   2    99
    72     8    2   2    98
    74     8    2   2    99
    76     8    2   2    98
    78     8    2   2    94
    80     8    2   2    93
    82     8    2   2    87
    84     8    2   2    87
    86     8    2   2    85
    88     8    2   2    84
    90     8    2   2    82
    92     8    2   2    79
    94     8    2   2    61
    96     8    2   2    47
    98     8    2   2    40
   100     8    2   2    38
   102     8    2   2    39
     0    10    2   2   151
     2    10    2   2   148
     4    10    2   2   144
     6    10    2   2   139
     8    10    2   2   132
    10    10    2   2   140
    12    10    2   2   138
    14    10    2   2   137
    16    10    2   2   138
    18    10    2   2   136
    20    10    2   2   135
    22    10    2   2   133
    24    10    2   2   133
    26    10    2   2   133
    28    10    2   2   132
    30    10    2   2   132
    32    10    2   2   131
    34    10    2   2   132
    36    10    2   2   130
    38    10    2   2   129
    40    10    2   2   129
    42    10    2   2   128
    44    10    2   2   126
    46    10    2   2   126
    48    10    2   2   125
    50    10    2   2   123
    52    10    2   2   120
    54    10    2   2   117
    56    10    2   2   117
    58    10    2   2   115
    60    10    2   2   111
    62    10    2   2   108
    64    10    2   2   106
    66    10    2   2   103
    68    10    2   2    99
    70    10    2   2    92
    72    10    2   2    89
    74    10    2   2    90
    76    10    2   2    83
    78    10    2   2    82
    80    10    2   2    81
    82    10    2   2    83
    84    10    2   2    82
    86    10    2   2    81
    88    10    2   2    79
    90    10    2   2    69
    92    10    2   2    49
    94    10    2   2    21
    96    10    2   2    16
    98    10    2   2    14
   100    10    2   2    23
   102    10    2   2    22
     0    12    2   2   149
     2    12    2   2   148
     4    12    2   2   144
     6    12    2   2   138
     8    12    2   2   134
    10    12    2   2   138
    12    12    2   2   137
    14    12    2   2   137
    16    12    2   2   137
    18    12    2   2   135
    20    12    2   2   133
    22    12    2   2   132
    24    12    2   2   133
    26    12    2   2   132
    28    12    2   2   132
    30    12    2   2   131
    32    12    2   2   131
    34    12    2   2   130
    36    12    2   2   129
    38    12    2   2   129
    40    12    2   2   127
    42    12    2   2   126
    44    12    2   2   126
    46    12    2   2   124
    48    12    2   2   122
    50    12    2   2   120
    52    12    2   2   116
    54    12    2   2   110
    56    12    2   2   108
    58    12    2   2   107
    60    12    2   2   102
    62    12    2   2    98
    64    12    2   2    97
    66    12    2   2    95
    68    12    2   2    94
    70    12    2   2    93
    72    12    2   2    91
    74    12    2   2    89
    76    12    2   2    87
    78    12    2   2    82
    80    12    2   2    79
    82    12    2   2    76
    84    12    2   2    74
    86    12    2   2    73
    88    12    2   2    67
    90    12    2   2    37
     0    14    2   2   148
     2    14    2   2   146
     4    14    2   2   143
     6    14    2   2   137
     8    14    2   2   136
    10    14    2   2   138
    12    14    2   2   137
    14    14    2   2   137
    16    14    2   2   136
    18    14    2   2   134
    20    14    2   2   133
    22    14    2   2   133
    24    14    2   2   133
    26    14    2   2   132
    28    14    2   2   131
    30    14    2   2   131
    32    14    2   2   130
    34    14    2   2   129
    36    14    2   2   128
    38    14    2   2   127
