  5109   5109   0  0  0 
     0   140    2      -1      -1       1      57    1
     2   140    2      -1      -1       2      58    1
     4   140    2      -1      -1       3      59    1
     6   140    2      -1      -1       4      60    1
     8   140    2      -1      -1       5      61    1
    10   140    2      -1      -1       6      62    1
    12   140    2      -1      -1       7      63    1
    14   140    2      -1      -1       8      64    1
    16   140    2      -1      -1       9      65    1
    48   140    2      -1      -1      10      66    1
    50   140    2      -1      -1      11      67    1
    52   140    2      -1      -1      12      -1    1
    54   140    2      -1      -1      13      -1    1
    56   140    2      -1      -1      14      68    1
   256   140    2      -1      -1      15      -1    1
   270   140    2      -1      -1      16      71    1
   272   140    2      -1      -1      17      72    1
   388   140    2      -1      -1      18      -1    1
   392   140    2      -1      -1      19      -1    1
   394   140    2      -1      -1      20      77    1
   396   140    2      -1      -1      21      78    1
   398   140    2      -1      -1      22      79    1
   400   140    2      -1      -1      23      80    1
   402   140    2      -1      -1      24      81    1
   404   140    2      -1      -1      25      82    1
   406   140    2      -1      -1      26      83    1
   416   140    2      -1      -1      27      -1    1
   418   140    2      -1      -1      28      -1    1
   424   140    2      -1      -1      29      84    1
   426   140    2      -1      -1      30      85    1
   428   140    2      -1      -1      31      86    1
   430   140    2      -1      -1      32      87    1
   432   140    2      -1      -1      33      88    1
   434   140    2      -1      -1      34      89    1
   460   140    2      -1      -1      35      -1    1
   462   140    2      -1      -1      36      90    1
   464   140    2      -1      -1      37      91    1
   466   140    2      -1      -1      38      92    1
   468   140    2      -1      -1      39      93    1
   470   140    2      -1      -1      40      94    1
   472   140    2      -1      -1      41      95    1
   474   140    2      -1      -1      42      96    1
   476   140    2      -1      -1      43      97    1
   478   140    2      -1      -1      44      98    1
   482   140    2      -1      -1      45     100    1
   490   140    2      -1      -1      46     103    1
   492   140    2      -1      -1      47     104    1
   494   140    2      -1      -1      48     105    1
   496   140    2      -1      -1      49     106    1
   498   140    2      -1      -1      50     107    1
   500   140    2      -1      -1      51     108    1
   502   140    2      -1      -1      52     109    1
   504   140    2      -1      -1      53     110    1
   506   140    2      -1      -1      54     111    1
   508   140    2      -1      -1      55     112    1
   510   140    2      -1      -1      56     113    1
     0   141    2      -1       1      57     114    1
     2   141    2      -1       2      58     115    1
     4   141    2      -1       3      59     116    1
     6   141    2      -1       4      60     117    1
     8   141    2      -1       5      61     118    1
    10   141    2      -1       6      62     119    1
    12   141    2      -1       7      63     120    1
    14   141    2      -1       8      64     121    1
    16   141    2      -1       9      65     122    1
    48   141    2      -1      10      66      -1    1
    50   141    2      -1      11      67      -1    1
    52   141    2      -1      12      -1      -1    1
    54   141    2      -1      13      -1      -1    1
    56   141    2      -1      14      68      -1    1
    58   141    2      -1      -1      69     124    1
    62   141    2      -1      -1      70     126    1
   256   141    2      -1      15      -1      -1    1
   270   141    2      -1      16      71     129    1
   272   141    2      -1      17      72     130    1
   274   141    2      -1      -1      73     131    1
   278   141    2      -1      -1      74     133    1
   280   141    2      -1      -1      75     134    1
   388   141    2      -1      18      -1      -1    1
   390   141    2      -1      -1      76      -1    1
   392   141    2      -1      19      -1      -1    1
   394   141    2      -1      20      77     135    1
   396   141    2      -1      21      78     136    1
   398   141    2      -1      22      79     137    1
   400   141    2      -1      23      80     138    1
   402   141    2      -1      24      81     139    1
   404   141    2      -1      25      82     140    1
   406   141    2      -1      26      83     141    1
   416   141    2      -1      27      -1      -1    1
   418   141    2      -1      28      -1      -1    1
   424   141    2      -1      29      84     142    1
   426   141    2      -1      30      85     143    1
   428   141    2      -1      31      86     144    1
   430   141    2      -1      32      87     145    1
   432   141    2      -1      33      88     146    1
   434   141    2      -1      34      89     147    1
   460   141    2      -1      35      -1      -1    1
   462   141    2      -1      36      90      -1    1
   464   141    2      -1      37      91     148    1
   466   141    2      -1      38      92     149    1
   468   141    2      -1      39      93     150    1
