12.1334 12.1922 12.2509 12.3098 12.3686 12.4274 12.4862 12.5450 12.6038 12.6626 12.7214 12.7802 12.8390 12.8978 12.9566 13.0154 13.0742 13.1331 13.1918 13.2506 13.3094 13.3683 13.4271 13.4859 13.5446 13.6035 13.6623 13.7210 13.7798 13.8387 13.8974 13.9562 14.0150 14.0738 14.1326 14.1914 14.2502 14.3090 14.3677 14.4265 14.4853 14.5441 14.6028 14.6616 14.7204 14.7792 14.8379 14.8967 14.9554 15.0142 15.0730 15.1317 15.1905 15.2492 15.3080 15.3667 15.4255 15.4842 15.5429 15.6017 15.6604 15.7191 15.7779 15.8366 15.8953 15.9540 16.0127 16.0714 16.1301 16.1888 16.2475 16.3062 16.3649 16.4236 16.4823 16.5410 16.5996 16.6583 16.7169 16.7756 16.8343 16.8929 16.9516 17.0102 17.0689 17.1275 17.1861 17.2448 17.3034 17.3620 17.4206 17.4792 17.5378 17.5964 17.6550 17.7136 17.7722 17.8307 17.8893 17.9479 18.0065 18.0650 18.1236 18.1821 18.2406 18.2992 18.3577 18.4162 18.4747 18.5332 18.5917 18.6502 18.7087 18.7672 18.8257 18.8842 18.9426 19.0011 19.0596 19.1180 19.1765 19.2349 19.2933 19.3517 19.4101 19.4685 19.5269
12.1329 12.1918 12.2506 12.3095 12.3683 12.4272 12.4860 12.5449 12.6037 12.6626 12.7214 12.7803 12.8391 12.8980 12.9568 13.0157 13.0745 13.1334 13.1922 13.2510 13.3099 13.3687 13.4276 13.4864 13.5453 13.6041 13.6630 13.7218 13.7806 13.8395 13.8983 13.9572 14.0160 14.0748 14.1336 14.1925 14.2513 14.3101 14.3690 14.4278 14.4866 14.5454 14.6042 14.6630 14.7219 14.7807 14.8395 14.8983 14.9571 15.0159 15.0747 15.1335 15.1923 15.2511 15.3099 15.3687 15.4274 15.4862 15.5450 15.6038 15.6625 15.7213 15.7801 15.8388 15.8976 15.9564 16.0151 16.0739 16.1326 16.1913 16.2501 16.3088 16.3676 16.4263 16.4850 16.5437 16.6024 16.6611 16.7198 16.7786 16.8373 16.8960 16.9547 17.0133 17.0720 17.1307 17.1894 17.2480 17.3067 17.3654 17.4240 17.4827 17.5413 17.5999 17.6586 17.7172 17.7758 17.8344 17.8931 17.9517 18.0103 18.0689 18.1274 18.1860 18.2446 18.3032 18.3618 18.4203 18.4789 18.5374 18.5960 18.6545 18.7130 18.7716 18.8301 18.8886 18.9471 19.0056 19.0641 19.1226 19.1811 19.2396 19.2980 19.3565 19.4149 19.4734 19.5318
12.1325 12.1914 12.2503 12.3092 12.3681 12.4270 12.4859 12.5448 12.6037 12.6626 12.7214 12.7803 12.8392 12.8981 12.9570 13.0159 13.0748 13.1337 13.1926 13.2515 13.3103 13.3692 13.4281 13.4870 13.5459 13.6048 13.6637 13.7225 13.7814 13.8403 13.8992 13.9580 14.0169 14.0758 14.1347 14.1935 14.2524 14.3113 14.3701 14.4290 14.4879 14.5468 14.6056 14.6645 14.7233 14.7822 14.8410 14.8999 14.9587 15.0175 15.0764 15.1353 15.1941 15.2529 15.3117 15.3706 15.4294 15.4882 15.5471 15.6059 15.6647 15.7235 15.7823 15.8411 15.8999 15.9587 16.0175 16.0763 16.1351 16.1938 16.2527 16.3114 16.3702 16.4290 16.4877 16.5465 16.6053 16.6640 16.7227 16.7815 16.8402 16.8990 16.9577 17.0164 17.0752 17.1339 17.1926 17.2513 17.3100 17.3687 17.4274 17.4861 17.5448 17.6035 17.6621 17.7208 17.7795 17.8381 17.8968 17.9554 18.0141 18.0727 18.1313 18.1900 18.2486 18.3072 18.3658 18.4244 18.4830 18.5416 18.6002 18.6588 18.7174 18.7759 18.8345 18.8931 18.9516 19.0102 19.0687 19.1272 19.1857 19.2443 19.3028 19.3613 19.4198 19.4783 19.5367
12.1321 12.1911 12.2500 12.3089 12.3679 12.4268 12.4857 12.5447 12.6036 12.6625 12.7215 12.7804 12.8393 12.8983 12.9572 13.0161 13.0751 13.1340 13.1929 13.2519 13.3108 13.3697 13.4286 13.4876 13.5465 13.6054 13.6644 13.7233 13.7822 13.8411 13.9001 13.9590 14.0179 14.0768 14.1357 14.1946 14.2535 14.3124 14.3714 14.4303 14.4892 14.5481 14.6070 14.6659 14.7248 14.7837 14.8426 14.9015 14.9604 15.0192 15.0781 15.1370 15.1959 15.2548 15.3136 15.3725 15.4314 15.4902 15.5491 15.6080 15.6668 15.7257 15.7845 15.8434 15.9022 15.9611 16.0199 16.0787 16.1375 16.1964 16.2552 16.3140 16.3728 16.4316 16.4904 16.5493 16.6081 16.6669 16.7256 16.7845 16.8432 16.9020 16.9608 17.0196 17.0783 17.1371 17.1958 17.2546 17.3133 17.3721 17.4308 17.4896 17.5483 17.6070 17.6657 17.7244 17.7831 17.8418 17.9005 17.9592 18.0179 18.0766 18.1353 18.1939 18.2526 18.3112 18.3699 18.4286 18.4872 18.5458 18.6045 18.6631 18.7217 18.7803 18.8389 18.8975 18.9561 19.0147 19.0733 19.1318 19.1904 19.2490 19.3075 19.3661 19.4246 19.4831 19.5417
12.1317 12.1907 12.2497 12.3087 12.3676 12.4266 12.4856 12.5446 12.6035 12.6625 12.7215 12.7805 12.8394 12.8984 12.9574 13.0164 13.0753 13.1343 13.1933 13.2523 13.3112 13.3702 13.4292 13.4882 13.5471 13.6061 13.6650 13.7240 13.7830 13.8419 13.9009 13.9599 14.0188 14.0778 14.1367 14.1957 14.2547 14.3136 14.3726 14.4315 14.4905 14.5494 14.6084 14.6673 14.7263 14.7852 14.8441 14.9030 14.9620 15.0209 15.0798 15.1388 15.1977 15.2566 15.3155 15.3745 15.4334 15.4922 15.5511 15.6100 15.6689 15.7278 15.7867 15.8456 15.9045 15.9634 16.0223 16.0812 16.1400 16.1989 16.2578 16.3166 16.3755 16.4344 16.4932 16.5520 16.6109 16.6697 16.7285 16.7874 16.8462 16.9050 16.9639 17.0227 17.0815 17.1403 17.1991 17.2579 17.3166 17.3755 17.4342 17.4930 17.5518 17.6105 17.6693 17.7281 17.7868 17.8456 17.9043 17.9630 18.0217 18.0805 18.1392 18.1979 18.2566 18.3153 18.3740 18.4327 18.4914 18.5500 18.6087 18.6674 18.7260 18.7847 18.8433 18.9020 18.9606 19.0192 19.0779 19.1365 19.1951 19.2537 19.3123 19.3709 19.4294 19.4880 19.5466
12.1313 12.1903 12.2494 12.3084 12.3674 12.4264 12.4854 12.5445 12.6035 12.6625 12.7215 12.7805 12.8395 12.8986 12.9576 13.0166 13.0756 13.1346 13.1937 13.2527 13.3117 13.3707 13.4297 13.4887 13.5477 13.6067 13.6658 13.7248 13.7838 13.8428 13.9018 13.9608 14.0198 14.0788 14.1378 14.1968 14.2558 14.3148 14.3738 14.4328 14.4918 14.5508 14.6097 14.6687 14.7277 14.7867 14.8457 14.9047 14.9636 15.0226 15.0816 15.1405 15.1995 15.2585 15.3174 15.3764 15.4353 15.4943 15.5532 15.6122 15.6711 15.7300 15.7890 15.8479 15.9068 15.9658 16.0247 16.0836 16.1425 16.2014 16.2603 16.3192 16.3781 16.4370 16.4959 16.5548 16.6137 16.6726 16.7315 16.7903 16.8492 16.9081 16.9669 17.0258 17.0846 17.1435 17.2023 17.2612 17.3200 17.3788 17.4377 17.4965 17.5553 17.6141 17.6729 17.7317 17.7905 17.8492 17.9080 17.9668 18.0256 18.0844 18.1431 18.2018 18.2606 18.3193 18.3781 18.4368 18.4955 18.5543 18.6130 18.6717 18.7304 18.7891 18.8477 18.9064 18.9651 19.0238 19.0825 19.1411 19.1997 19.2584 19.3170 19.3756 19.4343 19.4929 19.5515
12.1309 12.1900 12.2491 12.3081 12.3672 12.4262 12.4853 12.5443 12.6034 12.6625 12.7215 12.7806 12.8397 12.8987 12.9578 13.0168 13.0759 13.1349 13.1940 13.2531 13.3121 13.3712 13.4302 13.4893 13.5483 13.6074 13.6665 13.7255 13.7846 13.8436 13.9026 13.9617 14.0208 14.0798 14.1389 14.1979 14.2569 14.3160 14.3750 14.4340 14.4931 14.5521 14.6111 14.6702 14.7292 14.7882 14.8472 14.9062 14.9653 15.0243 15.0833 15.1423 15.2013 15.2603 15.3193 15.3783 15.4373 15.4963 15.5553 15.6143 15.6732 15.7322 15.7912 15.8502 15.9091 15.9681 16.0271 16.0861 16.1450 16.2040 16.2629 16.3219 16.3808 16.4398 16.4987 16.5576 16.6165 16.6755 16.7344 16.7933 16.8522 16.9111 16.9700 17.0289 17.0878 17.1467 17.2056 17.2645 17.3233 17.3822 17.4411 17.4999 17.5588 17.6176 17.6765 17.7353 17.7941 17.8530 17.9118 17.9706 18.0294 18.0882 18.1470 18.2058 18.2646 18.3234 18.3822 18.4409 18.4997 18.5585 18.6172 18.6760 18.7347 18.7935 18.8522 18.9109 18.9696 19.0284 19.0870 19.1458 19.2044 19.2631 19.3218 19.3805 19.4391 19.4978 19.5564
12.1305 12.1896 12.2487 12.3078 12.3669 12.4260 12.4851 12.5442 12.6033 12.6624 12.7216 12.7807 12.8398 12.8989 12.9580 13.0171 13.0762 13.1353 13.1944 13.2535 13.3126 13.3717 13.4308 13.4899 13.5490 13.6081 13.6672 13.7263 13.7853 13.8445 13.9035 13.9626 14.0217 14.0808 14.1399 14.1990 14.2581 14.3171 14.3762 14.4353 14.4944 14.5534 14.6125 14.6716 14.7307 14.7897 14.8488 14.9078 14.9669 15.0260 15.0850 15.1441 15.2031 15.2622 15.3212 15.3802 15.4393 15.4983 15.5573 15.6164 15.6754 15.7344 15.7935 15.8525 15.9115 15.9705 16.0295 16.0885 16.1475 16.2065 16.2655 16.3245 16.3835 16.4424 16.5014 16.5604 16.6194 16.6783 16.7373 16.7963 16.8552 16.9142 16.9731 17.0320 17.0910 17.1499 17.2088 17.2678 17.3267 17.3856 17.4445 17.5034 17.5623 17.6212 17.6801 17.7390 17.7978 17.8567 17.9156 17.9744 18.0333 18.0921 18.1510 18.2098 18.2686 18.3275 18.3863 18.4451 18.5039 18.5627 18.6215 18.6803 18.7391 18.7979 18.8566 18.9154 18.9742 19.0329 19.0916 19.1504 19.2091 19.2679 19.3266 19.3853 19.4440 19.5027 19.5614
12.1301 12.1893 12.2484 12.3076 12.3667 12.4258 12.4850 12.5441 12.6033 12.6624 12.7216 12.7807 12.8399 12.8990 12.9582 13.0173 13.0764 13.1356 13.1947 13.2539 13.3130 13.3722 13.4313 13.4904 13.5496 13.6087 13.6679 13.7270 13.7861 13.8453 13.9044 13.9636 14.0227 14.0818 14.1409 14.2001 14.2592 14.3183 14.3774 14.4366 14.4957 14.5548 14.6139 14.6730 14.7321 14.7912 14.8503 14.9095 14.9685 15.0276 15.0867 15.1458 15.2049 15.2640 15.3231 15.3822 15.4413 15.5004 15.5594 15.6185 15.6776 15.7366 15.7957 15.8548 15.9138 15.9729 16.0319 16.0910 16.1500 16.2090 16.2681 16.3271 16.3861 16.4452 16.5042 16.5632 16.6222 16.6812 16.7402 16.7992 16.8582 16.9172 16.9762 17.0352 17.0941 17.1531 17.2121 17.2711 17.3300 17.3890 17.4479 17.5069 17.5658 17.6247 17.6837 17.7426 17.8015 17.8604 17.9193 17.9782 18.0371 18.0960 18.1549 18.2138 18.2726 18.3315 18.3904 18.4492 18.5081 18.5669 18.6258 18.6846 18.7434 18.8022 18.8611 18.9199 18.9787 19.0375 19.0963 19.1550 19.2138 19.2726 19.3313 19.3901 19.4489 19.5076 19.5663
12.1297 12.1889 12.2481 12.3073 12.3665 12.4257 12.4848 12.5440 12.6032 12.6624 12.7216 12.7808 12.8400 12.8992 12.9583 13.0175 13.0767 13.1359 13.1951 13.2543 13.3135 13.3727 13.4319 13.4910 13.5502 13.6094 13.6686 13.7278 13.7869 13.8461 13.9053 13.9645 14.0237 14.0828 14.1420 14.2011 14.2603 14.3195 14.3787 14.4378 14.4970 14.5562 14.6153 14.6744 14.7336 14.7928 14.8519 14.9110 14.9702 15.0293 15.0885 15.1476 15.2068 15.2659 15.3250 15.3841 15.4433 15.5024 15.5615 15.6206 15.6797 15.7388 15.7979 15.8571 15.9161 15.9753 16.0343 16.0934 16.1525 16.2116 16.2707 16.3297 16.3888 16.4479 16.5069 16.5660 16.6251 16.6841 16.7431 16.8022 16.8612 16.9203 16.9793 17.0383 17.0973 17.1563 17.2154 17.2744 17.3334 17.3924 17.4514 17.5103 17.5693 17.6283 17.6873 17.7462 17.8052 17.8641 17.9231 17.9821 18.0410 18.0999 18.1588 18.2178 18.2767 18.3356 18.3945 18.4534 18.5123 18.5712 18.6301 18.6889 18.7478 18.8067 18.8655 18.9244 18.9832 19.0421 19.1009 19.1597 19.2185 19.2773 19.3361 19.3949 19.4537 19.5125 19.5713
