   489   128   128 
     0   179   8   1  3131
     8   179   8   1  3362
    16   179   8   1  3700
    24   179   8   1  3961
    32   179   8   1  3922
    40   179   8   1  3958
    48   179   8   1  3976
    56   179   8   1  3854
    64   179   8   1  3819
    72   179   8   1  3798
    80   179   8   1  3665
    88   179   8   1  3469
    96   179   8   1  3440
   104   179   8   1  3343
   112   179   8   1  3426
   120   179   8   1  3580
   128   179   8   1  3612
   136   179   8   1  3629
   144   179   8   1  3570
   152   179   8   1  3962
   160   179   8   1  3901
   168   179   8   1  4186
   176   179   8   1  4245
   184   179   8   1  4160
   192   179   8   1  3904
   200   179   8   1  2424
   208   179   8   1  1562
   216   179   8   1  2169
   224   179   8   1  3148
   232   179   8   1  3326
   240   179   8   1  3132
   248   179   8   1  2563
   256   179   8   1  2168
   264   179   8   1  2045
   272   179   8   1  2099
   280   179   8   1  1966
   288   179   8   1  2276
   296   179   8   1  2371
   304   179   8   1  2242
   312   179   8   1  2442
   320   179   8   1  2832
   328   179   8   1  2848
   336   179   8   1  2703
   344   179   8   1  2131
   352   179   8   1  1813
   360   179   8   1  1560
   368   179   8   1  1639
   376   179   8   1  1820
   384   179   8   1  1724
   392   179   8   1  1563
   400   179   8   1  1197
   408   179   8   1   810
   416   179   8   1  1018
   424   179   8   1  1167
   432   179   8   1   697
   440   179   8   1   938
   448   179   8   1   991
   456   179   8   1   510
   464   179   8   1   423
   472   179   8   1  1015
   480   179   8   1  2727
   488   179   8   1  3750
   496   179   8   1  3675
   504   179   8   1  2657
     0   180   8   1  3559
     8   180   8   1  3445
    16   180   8   1  3499
    24   180   8   1  3879
    32   180   8   1  3945
    40   180   8   1  3960
    48   180   8   1  3977
    56   180   8   1  3859
    64   180   8   1  3830
    72   180   8   1  3776
    80   180   8   1  3694
    88   180   8   1  3647
    96   180   8   1  3654
   104   180   8   1  3591
   112   180   8   1  3601
   120   180   8   1  3539
   128   180   8   1  3502
   136   180   8   1  3617
   144   180   8   1  3924
   152   180   8   1  3787
   160   180   8   1  3966
   168   180   8   1  4265
   176   180   8   1  4208
   184   180   8   1  4177
   192   180   8   1  3912
   200   180   8   1  2979
   208   180   8   1  1726
   216   180   8   1  2111
   224   180   8   1  3226
   232   180   8   1  3273
   240   180   8   1  3105
   248   180   8   1  2613
   256   180   8   1  2003
   264   180   8   1  1911
   272   180   8   1  1965
   280   180   8   1  2002
   288   180   8   1  2203
   296   180   8   1  2097
   304   180   8   1  2158
   312   180   8   1  2149
   320   180   8   1  2452
   328   180   8   1  2458
   336   180   8   1  2278
   344   180   8   1  1795
   352   180   8   1  1579
   360   180   8   1  1448
   368   180   8   1  1619
   376   180   8   1  1790
   384   180   8   1  1840
   392   180   8   1  1555
   400   180   8   1  1133
   408   180   8   1   970
   416   180   8   1  1309
   424   180   8   1  1895
   432   180   8   1  2254
   440   180   8   1  2418
   448   180   8   1  2283
   456   180   8   1  1740
   464   180   8   1   993
   472   180   8   1  1275
   480   180   8   1  1508
   488   180   8   1  3759
   496   180   8   1  3863
   504   180   8   1  3704
     0   181   8   1  3514
     8   181   8   1  3674
    16   181   8   1  3548
    24   181   8   1  3662
    32   181   8   1  3663
    40   181   8   1  3792
    48   181   8   1  3768
    56   181   8   1  3913
    64   181   8   1  3838
    72   181   8   1  3807
    80   181   8   1  3736
    88   181   8   1  3697
    96   181   8   1  3716
   104   181   8   1  3672
   112   181   8   1  3660
   120   181   8   1  3556
   128   181   8   1  3713
   136   181   8   1  3741
   144   181   8   1  3798
   152   181   8   1  4027
   160   181   8   1  4306
   168   181   8   1  4245
   176   181   8   1  4212
   184   181   8   1  4184
   192   181   8   1  3975
   200   181   8   1  2820
   208   181   8   1  1304
   216   181   8   1  1870
   224   181   8   1  3203
   232   181   8   1  3434
   240   181   8   1  3052
   248   181   8   1  2562
   256   181   8   1  2121
   264   181   8   1  1722
   272   181   8   1  1759
   280   181   8   1  2046
   288   181   8   1  2003
   296   181   8   1  2185
   304   181   8   1  2076
   312   181   8   1  1921
   320   181   8   1  1848
   328   181   8   1  1896
   336   181   8   1  1499
   344   181   8   1  1444
   352   181   8   1  1534
   360   181   8   1  1559
   368   181   8   1  1702
   376   181   8   1  1753
   384   181   8   1  2029
   392   181   8   1  1810
   400   181   8   1  1193
   408   181   8   1   687
   416   181   8   1   513
   424   181   8   1   683
   432   181   8   1  1597
   440   181   8   1  2732
   448   181   8   1  2519
   456   181   8   1  2098
   464   181   8   1  1430
   472   181   8   1  1555
   480   181   8   1  1195
   488   181   8   1  2722
   496   181   8   1  3872
   504   181   8   1  3934
     0   182   8   1  3975
     8   182   8   1  3547
    16   182   8   1  3549
    24   182   8   1  3192
    32   182   8   1  3138
    40   182   8   1  3491
    48   182   8   1  3747
    56   182   8   1  3855
    64   182   8   1  3866
    72   182   8   1  3811
