  552   552   0  0 
     0   179   8      -3      -3       1      65   1
     8   179   8      -3      -3       2      66   1
    16   179   8      -3      -3       3      67   1
    24   179   8      -3      -3       4      68   1
    32   179   8      -3      -3       5      69   1
    40   179   8      -3      -3       6      70   1
    48   179   8      -3      -3       7      71   1
    56   179   8      -3      -3       8      72   1
    64   179   8      -3      -3       9      73   1
    72   179   8      -3      -3      10      74   1
    80   179   8      -3      -3      11      75   1
    88   179   8      -3      -3      12      76   1
    96   179   8      -3      -3      13      77   1
   104   179   8      -3      -3      14      78   1
   112   179   8      -3      -3      15      79   1
   120   179   8      -3      -3      16      80   1
   128   179   8      -3      -3      17      81   1
   136   179   8      -3      -3      18      82   1
   144   179   8      -3      -3      19      83   1
   152   179   8      -3      -3      20      84   1
   160   179   8      -3      -3      21      85   1
   168   179   8      -3      -3      22      86   1
   176   179   8      -3      -3      23      87   1
   184   179   8      -3      -3      24      88   1
   192   179   8      -3      -3      25      89   1
   200   179   8      -3      -3      26      90   1
   208   179   8      -3      -3      27      91   1
   216   179   8      -3      -3      28      92   1
   224   179   8      -3      -3      29      93   1
   232   179   8      -3      -3      30      94   1
   240   179   8      -3      -3      31      95   1
   248   179   8      -3      -3      32      96   1
   256   179   8      -3      -3      33      97   1
   264   179   8      -3      -3      34      98   1
   272   179   8      -3      -3      35      99   1
   280   179   8      -3      -3      36     100   1
   288   179   8      -3      -3      37     101   1
   296   179   8      -3      -3      38     102   1
   304   179   8      -3      -3      39     103   1
   312   179   8      -3      -3      40     104   1
   320   179   8      -3      -3      41     105   1
   328   179   8      -3      -3      42     106   1
   336   179   8      -3      -3      43     107   1
   344   179   8      -3      -3      44     108   1
   352   179   8      -3      -3      45     109   1
   360   179   8      -3      -3      46     110   1
   368   179   8      -3      -3      47     111   1
   376   179   8      -3      -3      48     112   1
   384   179   8      -3      -3      49     113   1
   392   179   8      -3      -3      50     114   1
   400   179   8      -3      -3      51     115   1
   408   179   8      -3      -3      52     116   1
   416   179   8      -3      -3      53     117   1
   424   179   8      -3      -3      54     118   1
   432   179   8      -3      -3      55     119   1
   440   179   8      -3      -3      56     120   1
   448   179   8      -3      -3      57     121   1
   456   179   8      -3      -3      58     122   1
   464   179   8      -3      -3      59     123   1
   472   179   8      -3      -3      60     124   1
   480   179   8      -3      -3      61     125   1
   488   179   8      -3      -3      62     126   1
   496   179   8      -3      -3      63     127   1
   504   179   8      -3      -3      64     128   1
